timestamp,bus_1_v,bus_2_v,bus_3_v,bus_4_v,bus_5_v,bus_6_v,bus_7_v,bus_8_v,bus_9_v,line_L1_4_load,line_L2_7_load,line_L3_9_load,line_L4_5_load,line_L4_9_load,line_L5_6_load,line_L6_7_load,line_L7_8_load,line_L8_9_load,breaker_L1_4,breaker_L2_7,breaker_L3_9,breaker_L4_5,breaker_L4_9,breaker_L5_6,breaker_L6_7,breaker_L7_8,breaker_L8_9,anomaly_score,threat_score,attack_active,flisr_state_encoded
1779705043226,1.04,1.025,1.025,1.0238,1.0607,1.0493,1.0229,1.0571,1.0218,23.4,53.0,27.7,21.8,5.4,23.3,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062937,25,0,0
1779705044228,1.04,1.025,1.025,1.0237,1.0603,1.0491,1.0228,1.0571,1.0218,23.1,53.0,27.7,21.9,4.9,23.5,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062937,25,0,0
1779705045228,1.04,1.025,1.025,1.0236,1.0601,1.0489,1.0227,1.0571,1.0218,22.8,53.0,27.7,21.7,4.7,23.4,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062937,25,0,0
1779705046229,1.04,1.025,1.025,1.0235,1.0599,1.0489,1.0227,1.0569,1.0217,22.8,53.0,27.7,21.8,4.5,23.0,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062937,25,0,0
1779705047230,1.04,1.025,1.025,1.0235,1.0598,1.0489,1.0227,1.0568,1.0217,22.7,53.0,27.7,21.8,4.4,22.9,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.062937,25,0,0
1779705048232,1.04,1.025,1.025,1.0235,1.0598,1.0488,1.0227,1.0569,1.0217,23.1,53.0,27.7,21.9,4.7,23.1,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705049232,1.04,1.025,1.025,1.0235,1.06,1.049,1.0228,1.0567,1.0217,22.8,53.0,27.7,21.9,4.5,23.0,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705050233,1.04,1.025,1.025,1.0235,1.06,1.049,1.0228,1.0565,1.0216,22.8,53.0,27.7,21.8,4.5,22.8,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705051234,1.04,1.025,1.025,1.0235,1.0601,1.049,1.0228,1.0563,1.0215,23.2,53.0,27.7,22.2,4.5,22.7,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705052234,1.04,1.025,1.025,1.0236,1.0603,1.0492,1.0229,1.0567,1.0216,23.0,53.0,27.7,22.2,4.3,22.9,53.1,0.0,32.8,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705053235,1.04,1.025,1.025,1.0236,1.0602,1.0492,1.0229,1.0566,1.0216,22.8,53.0,27.7,21.8,4.6,23.2,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705054236,1.04,1.025,1.025,1.0236,1.06,1.0492,1.0229,1.0567,1.0216,22.8,53.0,27.7,21.7,4.7,23.0,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705055237,1.04,1.025,1.025,1.0236,1.0601,1.0493,1.0229,1.057,1.0217,23.2,53.0,27.7,22.1,4.6,22.8,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705056237,1.04,1.025,1.025,1.0237,1.0604,1.0496,1.0231,1.0571,1.0218,23.0,53.0,27.7,21.9,4.8,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705057238,1.04,1.025,1.025,1.0238,1.0606,1.0499,1.0232,1.0574,1.0219,23.2,53.0,27.7,22.3,4.6,22.9,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705058239,1.04,1.025,1.025,1.0237,1.0604,1.0498,1.0232,1.0575,1.0219,23.3,53.0,27.7,21.9,5.1,23.1,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705059240,1.04,1.025,1.025,1.0237,1.0603,1.0495,1.023,1.0578,1.022,23.3,53.0,27.7,21.7,5.3,23.2,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062457,25,0,0
1779705060241,1.04,1.025,1.025,1.0238,1.0605,1.0496,1.023,1.0576,1.0219,23.3,53.0,27.7,21.8,5.3,23.2,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705061242,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.023,1.0572,1.0218,23.1,53.0,27.7,21.5,5.5,23.4,53.1,0.0,34.0,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705062243,1.04,1.025,1.025,1.0238,1.0609,1.0499,1.0232,1.0572,1.0218,23.1,53.0,27.7,21.7,5.3,23.4,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705063244,1.04,1.025,1.025,1.0238,1.0607,1.0499,1.0232,1.0571,1.0218,22.9,53.0,27.7,21.8,4.8,23.4,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705064245,1.04,1.025,1.025,1.0237,1.0605,1.0497,1.0231,1.0573,1.0218,22.6,53.0,27.7,21.6,4.7,23.4,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705065247,1.04,1.025,1.025,1.0237,1.0604,1.0497,1.0231,1.0571,1.0218,22.7,53.0,27.7,21.7,4.7,23.1,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705066247,1.04,1.025,1.025,1.0236,1.0603,1.0498,1.0231,1.0567,1.0216,22.9,53.0,27.7,21.5,5.2,23.5,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705067248,1.04,1.025,1.025,1.0237,1.0605,1.0502,1.0233,1.0565,1.0216,22.7,53.0,27.7,21.6,4.9,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705068249,1.04,1.025,1.025,1.0237,1.0605,1.05,1.0233,1.0564,1.0216,22.4,53.0,27.7,21.5,4.7,23.5,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705069250,1.04,1.025,1.025,1.0237,1.0605,1.05,1.0233,1.0566,1.0216,22.3,53.0,27.7,21.6,4.5,23.7,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705070252,1.04,1.025,1.025,1.0237,1.0604,1.0498,1.0232,1.057,1.0217,22.3,53.0,27.7,21.6,4.5,23.4,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705071252,1.04,1.025,1.025,1.0237,1.0603,1.0498,1.0232,1.0573,1.0218,21.9,53.0,27.7,21.3,4.3,23.6,53.1,0.0,32.8,1,1,1,1,1,1,1,0,1,1.063121,25,0,0
1779705072253,1.04,1.025,1.025,1.0237,1.0603,1.0497,1.0231,1.0575,1.0219,22.6,53.0,27.7,21.4,4.9,23.4,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705073254,1.04,1.025,1.025,1.0237,1.0602,1.0494,1.0229,1.0576,1.0219,23.0,53.0,27.7,22.0,4.6,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705074255,1.04,1.025,1.025,1.0237,1.0602,1.0492,1.0228,1.0575,1.0219,22.9,53.0,27.7,21.8,4.8,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705075257,1.04,1.025,1.025,1.0236,1.06,1.0492,1.0228,1.057,1.0217,23.3,53.0,27.7,22.2,4.6,23.0,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705076257,1.04,1.025,1.025,1.0236,1.06,1.0492,1.0228,1.0567,1.0216,23.6,53.0,27.7,22.2,4.8,22.9,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705077258,1.04,1.025,1.025,1.0235,1.0598,1.049,1.0227,1.0569,1.0217,23.8,53.0,27.7,22.5,4.6,22.7,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705078259,1.04,1.025,1.025,1.0236,1.06,1.0492,1.0228,1.0571,1.0217,23.3,53.0,27.7,22.1,4.7,22.8,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705079260,1.04,1.025,1.025,1.0237,1.0604,1.0493,1.0229,1.0573,1.0218,23.4,53.0,27.7,22.1,5.0,22.8,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705080261,1.04,1.025,1.025,1.0237,1.0604,1.0493,1.0229,1.0575,1.0219,23.5,53.0,27.7,22.0,5.2,23.0,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705081262,1.04,1.025,1.025,1.0237,1.0605,1.0491,1.0228,1.0577,1.0219,23.6,53.0,27.7,22.0,5.2,23.2,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705082264,1.04,1.025,1.025,1.0237,1.0605,1.049,1.0228,1.0577,1.0219,23.0,53.0,27.7,21.7,4.9,23.5,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705083265,1.04,1.025,1.025,1.0236,1.0603,1.0489,1.0228,1.0572,1.0218,23.0,53.0,27.7,21.9,4.7,23.5,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063092,25,0,0
1779705084266,1.04,1.025,1.025,1.0236,1.0604,1.0491,1.0229,1.057,1.0217,23.0,53.0,27.7,21.9,4.7,23.2,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705085268,1.04,1.025,1.025,1.0236,1.0603,1.0491,1.0229,1.0571,1.0217,22.9,53.0,27.7,21.6,4.9,23.5,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705086269,1.04,1.025,1.025,1.0236,1.0601,1.0491,1.0229,1.0569,1.0217,23.6,53.0,27.7,22.1,5.1,23.1,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705087268,1.04,1.025,1.025,1.0236,1.0602,1.0492,1.0229,1.057,1.0217,23.2,53.0,27.7,22.1,4.7,23.1,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705088269,1.04,1.025,1.025,1.0236,1.0602,1.0491,1.0229,1.0566,1.0216,23.6,53.0,27.7,22.2,5.0,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705089271,1.04,1.025,1.025,1.0236,1.0602,1.049,1.0228,1.0565,1.0216,23.0,53.0,27.7,21.9,4.8,23.1,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705090271,1.04,1.025,1.025,1.0236,1.0604,1.0492,1.0229,1.0565,1.0216,23.1,53.0,27.7,22.0,4.7,23.0,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705091273,1.04,1.025,1.025,1.0236,1.0605,1.0495,1.023,1.0567,1.0216,23.0,53.0,27.7,21.8,4.8,23.0,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705092274,1.04,1.025,1.025,1.0237,1.0605,1.0496,1.023,1.0572,1.0218,23.3,53.0,27.7,21.8,5.1,22.9,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705093274,1.04,1.025,1.025,1.0237,1.0604,1.0497,1.0231,1.0573,1.0218,23.7,53.0,27.7,22.0,5.3,23.0,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705094275,1.04,1.025,1.025,1.0237,1.0604,1.0495,1.023,1.0573,1.0218,23.3,53.0,27.7,21.9,5.0,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705095276,1.04,1.025,1.025,1.0237,1.0606,1.0496,1.023,1.057,1.0218,23.5,53.0,27.7,22.0,5.2,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062725,25,0,0
1779705096277,1.04,1.025,1.025,1.0238,1.061,1.0498,1.0231,1.0571,1.0218,24.1,53.0,27.7,22.4,5.4,22.8,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705097278,1.04,1.025,1.025,1.0238,1.061,1.0498,1.0231,1.0573,1.0218,23.9,53.0,27.7,22.5,5.2,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705098281,1.04,1.025,1.025,1.0238,1.0608,1.0497,1.0231,1.0575,1.0218,24.1,53.0,27.7,22.4,5.4,22.7,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705099280,1.04,1.025,1.025,1.0238,1.0608,1.0497,1.0231,1.0573,1.0218,23.9,53.0,27.7,22.2,5.4,22.6,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705100281,1.04,1.025,1.025,1.0238,1.0608,1.0496,1.0231,1.0568,1.0217,23.8,53.0,27.7,22.6,4.9,22.5,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705101282,1.04,1.025,1.025,1.0238,1.0607,1.0496,1.0231,1.0568,1.0217,23.5,53.0,27.7,22.6,4.6,22.5,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705102283,1.04,1.025,1.025,1.0239,1.0609,1.0498,1.0232,1.0573,1.0219,23.6,53.0,27.7,22.8,4.4,22.5,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705103284,1.04,1.025,1.025,1.0239,1.061,1.0498,1.0232,1.0573,1.0219,23.5,53.0,27.7,22.3,5.0,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705104284,1.04,1.025,1.025,1.0239,1.0611,1.0497,1.0231,1.0572,1.0219,23.9,53.0,27.7,22.7,4.9,22.8,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705105285,1.04,1.025,1.025,1.0239,1.0611,1.0495,1.023,1.057,1.0218,23.3,53.0,27.7,22.3,4.7,22.9,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705106287,1.04,1.025,1.025,1.0237,1.0607,1.0491,1.0228,1.057,1.0218,23.1,53.0,27.7,21.8,4.9,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705107287,1.04,1.025,1.025,1.0236,1.0605,1.0491,1.0228,1.0568,1.0217,23.2,53.0,27.7,22.1,4.6,23.0,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.063003,25,0,0
1779705108288,1.04,1.025,1.025,1.0235,1.0601,1.0489,1.0227,1.057,1.0217,22.8,53.0,27.7,21.7,4.7,23.2,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705109289,1.04,1.025,1.025,1.0235,1.0599,1.049,1.0228,1.057,1.0217,23.2,53.0,27.7,22.1,4.6,23.1,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705110291,1.04,1.025,1.025,1.0235,1.0597,1.0491,1.0228,1.0574,1.0218,23.0,53.0,27.7,22.0,4.4,22.9,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705111292,1.04,1.025,1.025,1.0237,1.0601,1.0495,1.023,1.0578,1.022,22.7,53.0,27.7,21.5,4.8,23.3,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705112292,1.04,1.025,1.025,1.0237,1.0603,1.0495,1.023,1.058,1.022,22.7,53.0,27.7,21.7,4.5,23.3,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705113294,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.0231,1.0577,1.022,22.9,53.0,27.7,21.7,4.8,23.2,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705114295,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.0231,1.0574,1.0219,22.7,53.0,27.7,21.7,4.8,23.2,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705115296,1.04,1.025,1.025,1.0238,1.0609,1.0497,1.0231,1.0574,1.0219,22.9,53.0,27.7,21.9,4.8,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705116297,1.04,1.025,1.025,1.0238,1.061,1.0495,1.023,1.0573,1.0219,23.1,53.0,27.7,22.0,4.9,23.5,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705117298,1.04,1.025,1.025,1.0238,1.0609,1.0494,1.0229,1.0571,1.0218,23.0,53.0,27.7,21.9,5.0,23.5,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705118299,1.04,1.025,1.025,1.0237,1.0607,1.0494,1.0229,1.0567,1.0216,23.2,53.0,27.7,22.0,5.0,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705119299,1.04,1.025,1.025,1.0237,1.0607,1.0496,1.023,1.0567,1.0216,23.6,53.0,27.7,22.1,5.2,23.1,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062717,25,0,0
1779705120300,1.04,1.025,1.025,1.0237,1.0608,1.0496,1.023,1.0564,1.0216,23.1,53.0,27.7,21.8,5.0,23.4,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705121301,1.04,1.025,1.025,1.0238,1.061,1.0498,1.0231,1.0568,1.0218,22.7,53.0,27.7,21.8,4.8,23.4,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705122302,1.04,1.025,1.025,1.0238,1.0608,1.0497,1.0231,1.057,1.0218,23.0,53.0,27.7,22.2,4.6,22.9,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705123303,1.04,1.025,1.025,1.0238,1.0608,1.0498,1.0231,1.0569,1.0218,22.6,53.0,27.7,21.9,4.5,23.3,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705124305,1.04,1.025,1.025,1.0237,1.0606,1.0495,1.023,1.0567,1.0217,22.6,53.0,27.7,22.0,4.3,23.4,53.1,0.0,32.8,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705125306,1.04,1.025,1.025,1.0237,1.0604,1.0492,1.0229,1.0567,1.0217,23.3,53.0,27.7,22.2,4.7,23.3,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705126307,1.04,1.025,1.025,1.0236,1.0602,1.0492,1.0229,1.0568,1.0217,23.5,53.0,27.7,22.0,5.1,23.3,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705127307,1.04,1.025,1.025,1.0236,1.06,1.0491,1.0229,1.0569,1.0217,23.9,53.0,27.7,22.2,5.2,23.1,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705128309,1.04,1.025,1.025,1.0236,1.06,1.0493,1.0229,1.0569,1.0217,23.7,53.0,27.7,22.2,5.1,22.8,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705129310,1.04,1.025,1.025,1.0236,1.06,1.0492,1.0229,1.0571,1.0217,23.8,53.0,27.7,22.0,5.3,23.0,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705130311,1.04,1.025,1.025,1.0236,1.06,1.049,1.0228,1.0575,1.0218,23.9,53.0,27.7,22.0,5.5,22.7,53.1,0.0,34.0,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705131312,1.04,1.025,1.025,1.0236,1.06,1.0488,1.0227,1.0577,1.0218,23.3,53.0,27.7,22.0,4.9,22.9,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062917,25,0,0
1779705132313,1.04,1.025,1.025,1.0235,1.0599,1.0488,1.0227,1.0574,1.0218,23.1,53.0,27.7,21.8,4.8,23.0,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705133314,1.04,1.025,1.025,1.0236,1.0601,1.049,1.0228,1.0574,1.0218,22.3,53.0,27.7,21.4,4.5,23.4,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705134315,1.04,1.025,1.025,1.0236,1.0602,1.049,1.0228,1.0574,1.0218,22.8,53.0,27.7,21.8,4.6,23.1,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705135316,1.04,1.025,1.025,1.0238,1.0606,1.0492,1.0229,1.0577,1.0219,23.7,53.0,27.7,22.3,5.0,22.8,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705136316,1.04,1.025,1.025,1.0238,1.0607,1.0493,1.0229,1.0575,1.0219,23.2,53.0,27.7,22.2,4.6,23.2,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705137317,1.04,1.025,1.025,1.0238,1.0608,1.0493,1.0229,1.0577,1.0219,23.2,53.0,27.7,22.0,4.9,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705138318,1.04,1.025,1.025,1.0238,1.0608,1.0492,1.0229,1.0579,1.022,23.2,53.0,27.7,22.0,4.9,23.0,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705139319,1.04,1.025,1.025,1.0238,1.0606,1.0492,1.0229,1.0578,1.022,23.6,53.0,27.7,22.4,4.8,22.8,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705140321,1.04,1.025,1.025,1.0238,1.0605,1.0492,1.0229,1.0578,1.022,24.0,53.0,27.7,22.6,5.0,22.8,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705141322,1.04,1.025,1.025,1.0237,1.0603,1.0492,1.0229,1.0578,1.022,24.4,53.0,27.7,22.6,5.3,22.5,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705142323,1.04,1.025,1.025,1.0236,1.06,1.049,1.0228,1.0578,1.022,24.8,53.0,27.7,22.8,5.5,22.5,53.1,0.0,34.0,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705143324,1.04,1.025,1.025,1.0236,1.0599,1.049,1.0228,1.0574,1.0219,24.1,53.0,27.7,22.6,4.9,22.8,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062712,25,0,0
1779705144325,1.04,1.025,1.025,1.0236,1.0599,1.0492,1.0229,1.0571,1.0218,24.2,53.0,27.7,22.9,4.7,22.5,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705145327,1.04,1.025,1.025,1.0236,1.0601,1.0496,1.0231,1.0572,1.0218,23.4,53.0,27.7,22.4,4.5,22.9,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705146328,1.04,1.025,1.025,1.0237,1.0604,1.0499,1.0232,1.0574,1.0218,23.3,53.0,27.7,22.3,4.5,22.6,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705147328,1.04,1.025,1.025,1.0237,1.0605,1.0498,1.0232,1.0575,1.0219,23.9,53.0,27.7,22.5,4.9,22.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705148329,1.04,1.025,1.025,1.0236,1.0603,1.0494,1.023,1.0573,1.0218,23.6,53.0,27.7,22.1,5.1,22.9,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705149329,1.04,1.025,1.025,1.0237,1.0603,1.0493,1.023,1.0575,1.0219,23.7,53.0,27.7,22.0,5.3,22.8,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705150331,1.04,1.025,1.025,1.0237,1.0602,1.0491,1.0229,1.0576,1.0219,23.3,53.0,27.7,21.8,5.2,23.2,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705151332,1.04,1.025,1.025,1.0237,1.0602,1.0491,1.0229,1.0574,1.0218,23.3,53.0,27.7,22.0,5.0,23.3,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705152332,1.04,1.025,1.025,1.0236,1.0601,1.0492,1.0229,1.0574,1.0218,23.8,53.0,27.7,22.1,5.3,23.2,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705153333,1.04,1.025,1.025,1.0237,1.0603,1.0494,1.023,1.0577,1.0219,23.7,53.0,27.7,22.1,5.2,23.0,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705154334,1.04,1.025,1.025,1.0238,1.0606,1.0496,1.0231,1.058,1.022,23.3,53.0,27.7,22.3,4.7,23.1,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705155336,1.04,1.025,1.025,1.0238,1.0606,1.0494,1.023,1.058,1.022,22.8,53.0,27.7,21.8,4.7,23.2,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062723,25,0,0
1779705156336,1.04,1.025,1.025,1.0237,1.0604,1.0492,1.0229,1.0575,1.0218,23.6,53.0,27.7,22.0,5.2,23.2,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705157337,1.04,1.025,1.025,1.0237,1.0604,1.0494,1.0229,1.0572,1.0218,23.8,53.0,27.7,22.0,5.4,23.0,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705158338,1.04,1.025,1.025,1.0237,1.0605,1.0496,1.023,1.0572,1.0218,23.6,53.0,27.7,21.7,5.6,23.2,53.1,0.0,34.0,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705159339,1.04,1.025,1.025,1.0238,1.0608,1.0498,1.0231,1.0572,1.0218,23.3,53.0,27.7,21.8,5.2,23.3,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705160339,1.04,1.025,1.025,1.0238,1.0609,1.05,1.0232,1.0572,1.0218,23.7,53.0,27.7,22.0,5.4,23.4,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705161340,1.04,1.025,1.025,1.0238,1.0611,1.05,1.0232,1.0569,1.0218,23.8,53.0,27.7,22.1,5.6,22.9,53.1,0.0,34.0,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705162341,1.04,1.025,1.025,1.0237,1.0609,1.0496,1.023,1.0565,1.0216,23.7,53.0,27.7,22.4,5.0,22.9,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705163342,1.04,1.025,1.025,1.0237,1.0609,1.0496,1.023,1.0565,1.0216,23.5,53.0,27.7,22.4,4.8,22.9,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
1779705164344,1.04,1.025,1.025,1.0238,1.061,1.0498,1.0231,1.0571,1.0218,23.2,53.0,27.7,22.1,4.9,23.1,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063229,25,0,0
